"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/365553149.webp?k=9b4b3746688169d2c0d8e04baa7f3f8133e2cb4a134e89b68fc575bcd92fb2cb&o=","Swiss Hotel","Standard Queen Room","Ottawa","2 nights, 2 adults","CAD 338","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/484370936.webp?k=01649c71525a63fcc9d3177f0ec8b88da8e784754902ac30d5490df4f31589f4&o=","Hilton Garden Inn Ottawa Downtown","King Room","Downtown Ottawa, Ottawa","2 nights, 2 adults","CAD 412","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/336006090.webp?k=230baa686b0e760a5e4f19a5282f2fa6273cc1c5e46c3269764d13cae73d48ca&o=","The Westin Ottawa","Traditional, Guest room, 1 King","Ottawa","2 nights, 2 adults","CAD 403","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/194120279.webp?k=70b8c16d1c6868109d2a9fcead5e0d3d20eeef0b2762da91076b395826eb0833&o=","Cartier Place Suite Hotel","Superior One-Bedroom Suite","Ottawa","2 nights, 2 adults","CAD 362","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/484370736.webp?k=e9006047135197a1536c52adec499845ef55ac582e18965931b271efa5af7189&o=","Homewood Suites By Hilton Ottawa Downtown","King Studio Suite with Sofa Bed - Non-Smoking","Downtown Ottawa, Ottawa","2 nights, 2 adults","CAD 468","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/287814730.webp?k=f98b2a01ca8f287c506e930b36a8a8f4d50c20ab4bd99b0465992d061a98505f&o=","Le Germain Hotel Ottawa","The Classic Room - 1 King Bed","Ottawa","2 nights, 2 adults","CAD 528","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/297889197.webp?k=ff4a080002f8007a58ffb47846083fe4fcce3cdc63faf3a50030e484729d54c2&o=","Days Inn by Wyndham Ottawa","1 Double Bed Room","Ottawa","2 nights, 2 adults","CAD 270","6.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/474426789.webp?k=0991523950b5911a1951f3e8fbfae2ed364c62967a14c91b809188e9f6caf3ce&o=","Homewood Suites By Hilton Ottawa Airport","King Studio Suite - Mobility Access/Non-Smoking","Ottawa","2 nights, 2 adults","CAD 355","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/253757760.webp?k=7564c184891bf355ac88e3bebd48f3919bbc777f44e5193dd38b66d4e2c3cf02&o=","Adam's Airport Inn","Queen Room","Ottawa","2 nights, 2 adults","CAD 318","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/380821959.webp?k=78a53cb605ea8847b8d5a453711e27d67ad8b7afc454340a3bf6a672db5b028c&o=","JstLikeHome - Old Ottawa","Deluxe Queen Studio","Ottawa","2 nights, 2 adults","CAD 148","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/248086892.webp?k=7a7088d0d6993043a1bd50ba762189f022c9b1dc7f9e9f8a33e92ac86bd31746&o=","DoubleTree by Hilton Ottawa Downtown","Double Room with Two Double Beds","Ottawa","2 nights, 2 adults","CAD 524","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/292904627.webp?k=11e634c1acac9fe2e5396c8e74f3d81a781dd80d8d6d90506812b5ef7d7aaa70&o=","Holiday Inn Express Hotel & Suites Ottawa Airport, an IHG Hotel","Queen Suite with Two Queen Beds and Sofa Bed","Ottawa","2 nights, 2 adults","CAD 306","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/453309428.webp?k=94f17955949cb3d99a28329fc893f7717a2b3d172f777133a6582d75ea8d116b&o=","Courtyard by Marriott Ottawa East","King Room","Ottawa","2 nights, 2 adults","CAD 338","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/304495630.webp?k=d3aa77557690da67fdd74401e296cd5645c1b7f774a09371d9e7bd7f6c0731e8&o=","LIV Extended Stay","Superior Apartment","Ottawa","2 nights, 2 adults","CAD 518","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/425960014.webp?k=85b5b02fe4fdcadda268cf1c8e91faa4e7847ab5b58ce7efd06b6dae819dfdfa&o=","Fairmont Chateau Laurier Gold Experience","Fairmont Gold King","Ottawa","2 nights, 2 adults","CAD 878","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/323330631.webp?k=a0f646708c112529387fa690c08256164b5fd31d07bf548bf16d8e2e98161924&o=","Wingate by Wyndham Kanata West Ottawa","Queen Room with Two Queen Beds - Non-Smoking","Kanata, Ottawa","2 nights, 2 adults","CAD 329","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/555245275.webp?k=d447aa5f61663ed2957e8753ab8a9f4964f83b54b7ba024c59c2332bf86c0576&o=","Pet-Friendly 2BR Condo - Near University","Apartment","Ottawa","2 nights, 2 adults","CAD 214","6.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/363151447.webp?k=afbb47df1f5c3fa96b1ec5a3cfe787794a3b206857ddf91136810b9c1b63ed7a&o=","Comfort Inn West","1 King Bed, Non-Smoking, 2nd floor","Kanata, Ottawa","2 nights, 2 adults","CAD 346","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/447014460.webp?k=ced92572c4f4bbbb385abb65f412a5004f24a4812742d4f0f6f7689bed2f0a13&o=","Residence Inn by Marriott Ottawa Airport","King Studio with Sofa Bed","Ottawa","2 nights, 2 adults","CAD 348","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/100803943.webp?k=cebf70747161ed5d63a9df2d3227bc62c5cb5a977267b1ef8c271141349d4386&o=","Arc The Hotel","Intimate Queen Room","Downtown Ottawa, Ottawa","2 nights, 2 adults","CAD 350","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/467515690.webp?k=3719d4cde7fb5a318e98ebaf28b1e6226a3025ad2b8ddf4ed415e668479dc8c9&o=","Days Inn by Wyndham Ottawa West","Queen Room with Two Queen Beds - Non-Smoking","Ottawa","2 nights, 2 adults","CAD 326","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/485835832.webp?k=a7348994c0a8df07faa3789362419105b05ae3845541c259c148a61f7eb720c7&o=","Homewood Suites By Hilton Ottawa Kanata","King Suite - Mobility and Hearing Access/Non-Smoking","Kanata, Ottawa","2 nights, 2 adults","CAD 459","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/246986033.webp?k=7f50911aa8ac76ed0b32983665b02ba5c4f70caea8ca166a998d50ac6d63e875&o=","Holiday Inn - Ottawa Dwtn - Parliament Hill, an IHG Hotel","Standard King Room","Downtown Ottawa, Ottawa","2 nights, 2 adults","CAD 438","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/516924409.webp?k=3ddd027dfde9066aa57d2a74f5c1382a3964949392f45cc44098f6f8694243cc&o=","Holiday Inn & Suites Ottawa Kanata, an IHG Hotel","Standard Room with Two Queen Beds","Kanata, Ottawa","2 nights, 2 adults","CAD 368","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/487623891.webp?k=e14b7c60cb842c6b8cf34a19a5ebd73c81fae3b26c8d4d9923856a597bae0434&o=","Kokomo INN Bed and Breakfast Ottawa-Gatineau's Only Tropical Riverfront B&B on the National Capital Cycling Pathway Route Verte #1 - for Adults Only - Chambre d'hôtes tropical aux berges des Outaouais BnB #17542O","Queen Room with Garden View","Ottawa","2 nights, 2 adults","CAD 413","9.6"
