"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/469600406.webp?k=2ed498a3adb2093c6e937af919146569e603aa5e7342692fd81b8036ba76bc1c&o=","Days Inn by Wyndham Niagara Falls Near The Falls","Double Room with Two Double Beds - Non-Smoking","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 395","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/132419971.webp?k=04fea19206b39ca1b1e71a8dbacd9c472800f881d7bf0f42e90c55eaeab0b3f9&o=","Howard Johnson Plaza by Wyndham by the Falls Niagara Falls","King Room - Non-Smoking","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 390","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/211615440.webp?k=1f77481a6fcfbeccf1fc4b5aa4e859e0d6f898b189fe71b5ce1e78bc8520845e&o=","The Falls Family Lodge","Standard Queen Room","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 160","5.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/9651795.webp?k=5166e4a674e1baf87c7a06139172e7f69d9da38b76f46ccecdb3fce19672e605&o=","Kings Inn Near the Falls","Double Room","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 329","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/170448770.webp?k=fb802ddaa936e16655aaa171b7140d7bd7c9aa950d6289113916978b92f613be&o=","Quality Hotel Fallsview Cascade","1 Queen Bed Nonsmoking","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 340","6.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/326488886.webp?k=7915e65520f8fcbe67accd23e53ebf86abe41fc4fa9dd2241e91c16282e27eb3&o=","The Glengate Hotel & Suites","Queen Room","Niagara Falls","2 nights, 2 adults","CAD 329","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/31969615.webp?k=84e2d63714b673bc7143ec22e04ed2d3e9369904665b238791014cc5578c71c2&o=","Old Stone Inn Boutique Hotel","Luxury Double Room","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 496","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/314361867.webp?k=56d47c290adcf164eea0822e6c9689ed1be06d5c0a59ad49902f0e661dbe0972&o=","Niagara Falls Courtside Inn","Queen Room","Niagara Falls","2 nights, 2 adults","CAD 168","5.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/87156641.webp?k=562eef28b19b2e23958523e926dae93b7f894a323dcfdf5a31887d355c20a08a&o=","Ritz Inn Niagara","Queen Room","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 177","6.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/318389405.webp?k=4896fe58f161451f3c7317f896352f420cc8fddef619bd46e51dd4361545af1a&o=","Olympia Motel","Queen Room","Niagara Falls","2 nights, 2 adults","CAD 178","6.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/76099767.webp?k=524615171e7ebc1f972865a910373a94b2bd921bde4aa38faf14acd6eee4b223&o=","Cadillac Motel Niagara","Queen Room","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 338","8.5"
