"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/370634612.webp?k=c8e97950ac70fa5786179b6e47b942f6e6a831843872f6dc3fd3fe2ad6d97edf&o=","Thriftlodge by Wyndham Regina North","Queen Room - Non-Smoking","Regina","2 nights, 2 adults","CAD 166","4.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/547257610.webp?k=910237daa32bb2292272500c07945185cb5eb0c6c222cfc1b9d1d645c8d01daa&o=","Quality Inn & Suites","Queen Room - Non Smoking","Regina","2 nights, 2 adults","CAD 231","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/209772160.webp?k=89ef600ca4276eaedda245d69e6f8ee2c9e9101323f69db246b2042f901851a2&o=","Motel 6-Regina, SK","King Room - Smoking","Regina","2 nights, 2 adults","CAD 190","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/519071420.webp?k=2c5e8d5f3e875b2ac4b89ab45ff4c9030571c8b8f2d49921ac71bb758ce1171c&o=","Cozy","Budget Double Room","Regina","2 nights, 2 adults","CAD 126","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/156648114.webp?k=b6fe3db41c181aa9ab082ec424dbc2e4a69fd6b470c2446d46f9d9e4c15b7229&o=","Days Inn by Wyndham Regina Airport West","Queen Room with Two Queen Beds - Non-Smoking","Regina","2 nights, 2 adults","CAD 268","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/444131697.webp?k=0047fab2fcd2e73ecc29612b9a4c52e382647a0a6f6839f101754c90f72a1838&o=","Residence Inn by Marriott Regina","King Studio","Regina","2 nights, 2 adults","CAD 403","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/485820547.webp?k=30fded520feaae1a40dcd8e4f867a8235b30fadd005d2cdccbda75175bb1ab67&o=","Hampton Inn & Suites East Gate Regina","King Room - Non-Smoking","Regina","2 nights, 2 adults","CAD 280","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/523446528.webp?k=05cfe610254b93509dadd47e13fcc57effdedc6576e14c564cddd31db6f19745&o=","Wollaston Mews","Two-Bedroom Apartment","Regina","2 nights, 2 adults","CAD 230","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/519687569.webp?k=904bca1b81f1758672b42ac5e96b6029a2dff2f8d2d0a0a535a81c434cc7be96&o=","Happy House - Regina City","Standard King Room","Regina","2 nights, 2 adults","CAD 162","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/577011472.webp?k=6a1de7a61bd8affe7285cf7a3573ed07b200319cf9aac66c3eba820f02ad858e&o=","Cozy suite near Hospital, Stadium, Airport & RCMP","One-Bedroom House","Regina","2 nights, 2 adults","CAD 194","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/283237204.webp?k=0015b13331a3afb0d46b2e3b8923e1bc0937d3cfcdccc139bb29fb81806818fe&o=","Ramada Plaza by Wyndham Regina Downtown","Standard Queen Room","Regina","2 nights, 2 adults","CAD 349","6.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/538290437.webp?k=d7f18a12ee7296403c71e21d0b34af43bc04c8b0f56f1f4e2a30a84a0ee82a4f&o=","Courtyard by Marriott Regina Downtown","Standard King Room","Regina","2 nights, 2 adults","CAD 258","5.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/357841529.webp?k=c7dfc5c7bbe3dbab0665d651100c4ba963067fe4b4dd5fa1d8f7bc609fd868ce&o=","SERENE & MODERN 1BED SUITE + CLOSE TO AIRPORT","One-Bedroom Apartment","Regina","2 nights, 2 adults","CAD 190","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/434756656.webp?k=85b7ae434edecd192f7da7aea1fcd037696c10b556dab81990b318ea49f48ca1&o=","The Hotel Saskatchewan, Autograph Collection","Standard King Room","Regina","2 nights, 2 adults","CAD 578","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/518125769.webp?k=b429a3f2ccc0fcc8bf1826261dabafeedfd3c12d1c939936264768133aa1d333&o=","Like Home","Budget Double Room","Regina","2 nights, 2 adults","CAD 360","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/524684162.webp?k=c87807c26f29dfa32988912ea586832dd31538d5e4f10af922de685e10643f16&o=","Guest Suite in Regina - Feels like home","One-Bedroom Apartment","Regina","2 nights, 2 adults","CAD 280","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/415959927.webp?k=51d91f358471e34878173a34e39e3542a4fe828f983f2ae52e347cfde4605f3e&o=","NairaVilla: upscale accommodation for groups","Three-Bedroom Apartment","Regina","2 nights, 2 adults","CAD 504","9.0"
