"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/448677111.webp?k=a334168a22526944c04486be55d3dcb0dd7f94e2bf8922841b74d5abaa19fc3b&o=","The Westin Nova Scotian","Traditional, Guest room, 1 Queen","South End, Halifax","2 nights, 2 adults","CAD 511","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/582417418.webp?k=bd6d434431c4e3206902af0e271b70dc438f7deaf12e87cc43305d200bdc9ef0&o=","Modern Comforts in Downtown's Victorian Gem Patio, Unit #3","Apartment","South End, Halifax","2 nights, 2 adults","CAD 244","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/479078788.webp?k=6336d11c6b0ac9031542bd0556468e81ad664c4c2156daa996f0ccaf6eb84637&o=","Courtyard by Marriott Halifax Dartmouth","Guest Room with King Bed","Dartmouth, Halifax","2 nights, 2 adults","CAD 478","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/582414737.webp?k=19e90b7eea7fbfc675204c8290fa6bbfb584019ba73e64539ef094b3fc425438&o=","NEW Vintage Charm with Modern Comforts, Unit #4","Apartment","South End, Halifax","2 nights, 2 adults","CAD 241","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/552315865.webp?k=9a41fe409e4a47d8ea440e90be42a7e5c8d35c536cde852702a917ae86b84c48&o=","Comfort Inn Dartmouth","Comfort Care Queen Room - Non-Smoking","Dartmouth, Halifax","2 nights, 2 adults","CAD 325","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/540878723.webp?k=7fa2e5ed9513f282d27d669de9d134e9607c33e058406d2b7892de5cbc92f53b&o=","Downtown Halifax suites","Deluxe Queen Room","South End, Halifax","2 nights, 2 adults","CAD 298","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/582417150.webp?k=faaa46106423a4a9de68e8b4a023ec259050fea40574d48db97c97feb67b36e6&o=","Comfy Studio #3, Central Location","Apartment","North End, Halifax","2 nights, 2 adults","CAD 182","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/158928097.webp?k=83ae0eb44b21544f0f86531bf0b8d060790922853afb118d022e6c0d1c37e90c&o=","Seasons Inn Halifax","Queen Room - Non-Smoking","Halifax","2 nights, 2 adults","CAD 283","6.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/557422658.webp?k=b47e340fe049404e8a625798cc5d21ab765478541100feaa7cb4f2131c6f34cd&o=","Commons Inn","Standard Double Bedroom","North End, Halifax","2 nights, 2 adults","CAD 242","4.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/433371858.webp?k=3f89a91bd4ff7ff1f433b46a92aaf91fa1e7ec39660e427b127b3afd105b409d&o=","Courtyard by Marriott Halifax Downtown","King Room with Sofa Bed","Downtown Halifax, Halifax","2 nights, 2 adults","CAD 466","8.3"
